_id,Recipe_id,Calories,cook_time,prep_time,servings,Recipe_title,total_time,Region,Sub_region,Continent,Source,"Carbohydrate, by difference (g)",Energy (kcal),Protein (g),Total lipid (fat) (g),Utensils,Processes,vegan,pescetarian,ovo_vegetarian,lacto_vegetarian,ovo_lacto_vegetarian
6405721fa13d0d2d35890da4,2669,465.0,50,30,6,Make-Ahead Moroccan Lamb Stew,80,Northern Africa,Moroccan,African,AllRecipes,272.0988,2847.8478,171.7978,125.9894,bowl||pot||pot,combine||mix||rest||melt||heat||cook||mix||cook||stir||pour||stir||boil||simmer||season,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890da9,2674,482.0,42,15,4,Moroccan Chicken with Saffron and Preserved Lemon,297,Northern Africa,Moroccan,African,AllRecipes,22.0179,339.3654,3.4666,27.8953,bowl||container||container,whisk||pour||add||marinate||heat||heat||add||cook||stir||remove||marinade||add||cook||flip||cook||add||cover||cover||cook||uncover||sprinkle||replace||cover||cook||uncover||transfer,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890db2,2683,390.0,60,15,7,Moroccan Lentil Soup with Veggies,75,Northern Africa,Moroccan,African,AllRecipes,53.6999,712.4955,7.5088,55.623,pot||pot||pot,heat||heat||cook||stir||stir||stir||boil||reduce||heat||simmer||stir||simmer||remove||heat||season||drizzle,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890db3,2684,442.0,5,15,6,Sweet and Nutty Moroccan Couscous,20,Northern Africa,Moroccan,African,AllRecipes,426.4403,3345.82,73.2018,155.5352,saucepan,pour||boil||add||boil||remove||heat||stir||cover||stand||stir||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890db6,2687,529.0,60,30,6,Spanish Moroccan Fish,90,Northern Africa,Moroccan,African,AllRecipes,256.5888,3625.2749,525.9689,53.0862,skillet,heat||heat||stir||cook||stir||add||cook||sprinkle||season||stir||place||add||cover||reduce||cover||cook,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dbb,2692,454.0,35,10,6,Beghrir (Moroccan Pancakes),80,Northern Africa,Moroccan,African,AllRecipes,162.2283,1419.043,57.4506,62.4423,skillet||skillet||bowl,place||add||blend||smooth||heat||heat||blend||scoop||cook||dry||blend||place||stir||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dbf,2696,257.0,15,10,4,"Moroccan Semolina Soup with Milk, Anise Seeds, and Honey",25,Northern Africa,Moroccan,African,AllRecipes,43.897,624.597,28.7706,38.6703,saucepan,boil||stir||simmer||stirring||stir||simmer||stir||simmer,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dc0,2697,371.0,106,20,6,Moroccan Chicken Tagine,126,Northern Africa,Moroccan,African,AllRecipes,97.5656,9400.521,196.3138,921.3935,bowl||cup||pot||cup||skillet||oven||cup||skillet||skillet,mix||measure||mix||set||boil||add||cook||drain||coat||mix||cook||mix||cook||stir||add||heat||cover||cook||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dc4,2701,111.0,20,120,16,Moroccan Ksra,140,Northern Africa,Moroccan,African,AllRecipes,321.8718,1783.7265,55.8512,27.466,pan||sheet||oven||fork||oven,place||select||press||remove||divide||flatten||place||cover||rise||preheat||brush||sprinkle||prick||bake||serve||cool,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dc8,2705,425.0,15,35,4,Lamb Chops with Preserved Lemon (Moroccan Style),55,Northern Africa,Moroccan,African,AllRecipes,6.981,153.572,2.044,13.8657,saucepan||tablespoon,stir||remove||set||stir||spread||wrap||stir||heat||preheat||heat||cook||baste||remove||serve||sprinkle,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dc9,2706,595.0,40,20,6,West African Chicken Stew,60,Rest Africa,Nigerian,African,AllRecipes,65.1892,3068.8227,368.2785,149.7634,skillet||skillet||skillet||skillet,heat||heat||cook||remove||set||add||cook||stir||top||cover||simmer,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dcd,2710,834.0,55,30,8,Senegalese Riz Gras,85,Rest Africa,Nigerian,African,AllRecipes,513.1459,7167.2201,245.2262,478.6798,pot||spoon||bowl||pot||pot||pot,heat||heat||cook||transfer||cook||stir||add||cook||stir||cook||stir||boil||add||heat||simmer||transfer||measure||add||boil||reduce||heat||cover||simmer||stirring||absorbed,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dce,2711,231.0,375,30,10,African Sweet Potato Stew,405,Rest Africa,Nigerian,African,AllRecipes,648.4691,3788.2537,173.9532,72.1134,cooker||cooker,place||stir||combine||mix||cover||cook||stir||cover,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dd4,2717,498.0,50,30,5,Senegalese Chicken Yassa,140,Rest Africa,Nigerian,African,AllRecipes,64.8065,763.19,9.3223,52.8205,pot||pot||skillet||spoon||bowl||skillet,mix||add||cover||marinate||preheat||transfer||heat||heat||add||cook||pour||cook||stir||stir||crumble||pour||cover||simmer||stir,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dda,2723,379.0,100,15,6,Vegan African Stew,115,Rest Africa,Nigerian,African,AllRecipes,211.9652,1877.4208,54.1209,105.8234,oven||oven,heat||heat||cook||stir||season||reduce||heat||cook||simmer||stir||cook||stirring,1.0,1.0,0.0,0.0,0.0
6405721fa13d0d2d35890ddb,2724,212.0,80,25,8,Peanut Butter Goat Soup,105,Rest Africa,Nigerian,African,AllRecipes,53.1319,2165.8082,280.7266,92.3702,pot||pot||saucepan||fork||pot||pot,combine||puree||smooth||place||stir||cover||cook||heat||stirring||reduce||heat||add||cook||transfer||add||puree||smooth||mix||heat||cook||stirring||scorching||remove||heat||stir||pour||stir||boil||heat||simmer,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890de5,2734,144.0,250,10,24,Vary Aminanana (Collard Greens and Rice),260,Rest Africa,Nigerian,African,AllRecipes,762.3361,3648.1797,79.2717,31.3053,skillet||cooker,heat||soften||stir||cook||transfer||add||cook||season||taste,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890de6,2735,172.0,30,30,8,South African Lamb Sosaties(Kebabs),540,Rest Africa,Nigerian,African,AllRecipes,78.0873,551.7371,15.4858,23.5997,bowl,peel||cut||thread||place||pour||refrigerate||preheat,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890de7,2736,352.0,100,25,8,Bobotie,125,Rest Africa,Nigerian,African,AllRecipes,126.0096,13492.8059,236.8963,1365.1466,saucepan||skillet||oven||dish||bowl||dish||oven,heat||heat||boil||add||reduce||heat||simmer||remove||chop||heat||heat||stir||cook||stir||preheat||grease||soak||set||mix||place||insert||bake||beat||pour,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890de9,2738,473.0,170,20,8,South African Sugar Bean Soup,670,Rest Africa,Nigerian,African,AllRecipes,232.9172,2420.054,228.6736,68.6268,container||pot||board||bowl||pot||tablespoon||bowl,place||cover||soak||combine||heat||cook||transfer||cut||place||boil||heat||simmer||stir||boil||dissolve||stir||dry||mix||mix||reduce||heat||simmer,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dec,2741,230.0,70,20,6,South African Bobotie,90,Rest Africa,Nigerian,African,AllRecipes,66.0985,1595.5602,100.8029,104.4449,oven||skillet||bowl||dish||oven||bowl,preheat||heat||heat||add||add||soak||mash||add||stir||transfer||bake||whisk||pour||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890df2,2747,302.0,70,10,16,South African Brown Pudding,80,Rest Africa,Nigerian,African,AllRecipes,908.9502,5041.929,60.5438,131.6097,oven||mixer||bowl||dish||oven||knife||fork||cup||saucepan,preheat||beat||stir||stir||bake||pierce||place||stir||heat||boil||pour||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890df8,2753,292.0,15,15,4,Beetroot Pancakes,60,Rest Africa,Nigerian,African,AllRecipes,75.898,593.977,16.2261,26.574,processor||bowl||skillet||skillet||skillet||skillet||plate||skillet,smooth||pour||set||combine||mix||heat||heat||pour||cover||cook||moist||place||cover||sprinkle,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890dfc,2757,209.0,20,20,4,Chakchouka (Shakshouka),40,Rest Africa,Nigerian,African,AllRecipes,47.462,852.0018,33.1885,61.5706,skillet||bowl||skillet||skillet,heat||heat||stir||cook||stir||combine||mix||stir||combine||simmer||uncovered||cover||cook||dry,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e00,2761,265.0,25,30,4,Tunisian Kaftaji,60,Rest Africa,Nigerian,African,AllRecipes,39.4858,536.0047,40.6222,25.9787,skillet||bowl||skillet||skillet||bowl||bowl,heat||heat||cook||stirring||transfer||set||heat||fry||add||season||mix||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e05,2766,1019.0,70,30,6,Upside Down (Maqluba),100,Rest Africa,Nigerian,African,AllRecipes,54.6788,316.035,15.4668,6.7093,pot||bowl||skillet||pot||pot||pot,boil||add||simmer||separate||set||transfer||heat||heat||fry||touch||remove||drain||cook||remove||drain||arrange||pour||add||cover||simmer||heat||absorbed||remove||place||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e07,2768,107.0,15,5,8,Arabian Rose Water Pudding (Muhalbiyah),140,Rest Africa,Nigerian,African,AllRecipes,140.8049,567.33,1.7308,0.4953,saucepan||spoon,whisk||smooth||place||heat||stirring||cook||boil||cook||boil||remove||stir||cool||divide||refrigerate||set,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e09,2770,331.0,20,30,8,Khobz el Dar (Algerian Semolina Bread),200,Rest Africa,Nigerian,African,AllRecipes,85.556,1147.152,24.8823,81.7318,cup||tablespoon||bowl||bowl||sheet||bowl||sheet||oven||bowl||fork||oven,mix||whisk||stir||cover||stir||cover||sprinkle||mix||shape||cover||rise||preheat||beat||sprinkle||bake,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e0e,2775,1162.0,45,30,3,Tunisian-Style Catfish Nuggets,75,Rest Africa,Nigerian,African,AllRecipes,169.437,1891.8539,111.8385,83.414,saucepan||bowl||bowl||skillet||oven||skillet,heat||beat||place||dip||fry||drain||set||heat||heat||stir||cook||stir||add||cook||stirring||chop||peel||stir||cook||mix||boil||simmer||stir||stir||simmer,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e11,2778,96.0,45,5,3,Traditional Baba Ghanoush,50,Rest Africa,Nigerian,African,AllRecipes,4.1426,137.7792,0.7721,13.5661,oven||oven||oven||dish||oven||bowl,preheat||place||roast||move||cool||peel||put||add||stir||drizzle,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e12,2779,418.0,25,10,2,Moroccan Sardine Meatballs,35,Rest Africa,Nigerian,African,AllRecipes,39.7659,3516.3537,20.5536,366.3112,processor||skillet,place||puree||smooth||add||shape||heat||heat||add||cook||stir||stir||reduce||heat||cover||simmer||stir||simmer,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e16,2783,357.0,0,30,4,Tahini Salad,60,Rest Africa,Nigerian,African,AllRecipes,75.33,1390.18,37.119,114.6071,bowl||bowl,combine||stir||smooth||toss||cover||refrigerate,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e17,2784,649.0,70,25,2,North African Beef and Brown Rice,95,Rest Africa,Nigerian,African,AllRecipes,228.0997,1763.382,62.284,68.6637,pot||pot,cook||stir||add||cook||stir||mix||boil||add||cover||simmer||remove,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e18,2785,209.0,15,20,4,Tastira (Tunisian Fried Peppers and Eggs),35,Rest Africa,Nigerian,African,AllRecipes,37.5748,817.771,32.4399,62.5866,bowl||skillet||skillet||skillet||platter||skillet,mash||heat||heat||stir||cook||stir||remove||set||add||cook||add||stir||heat||fry||place,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e19,2786,323.0,63,45,8,H'rira Onctueuse a L'Agneau (Rich and Creamy Harira Soup),108,Rest Africa,Nigerian,African,AllRecipes,288.1647,3214.7891,178.6866,161.2651,pot||spoon||pot,heat||heat||add||cook||stir||reduce||heat||add||stir||cover||simmer||reduce||heat||stir||cover||simmer||transfer||puree||smooth||season||season||stir,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e1d,2790,371.0,70,10,8,Bissara,80,Rest Africa,Nigerian,African,AllRecipes,70.7943,1264.7118,25.527,102.1028,pot||pot,fry||heat||stir||boil||heat||simmer||stirring||smooth||stir,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e29,2802,375.0,180,30,8,The Shorba Freekeh of Algeria,210,Rest Africa,Nigerian,African,AllRecipes,140.1566,2375.7769,194.5148,119.6392,pot||pot||bowl||bowl,blend||heat||heat||cook||stirring||stir||simmer||cook||stirring||blend||simmer||cook||add||simmer||stir||remove||heat||stir||ladle||squeeze,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e2b,2804,268.0,10,10,4,Lamb Merguez Sausage Patties,1Day20,Rest Africa,Nigerian,African,AllRecipes,8.1899,1371.604,78.4682,112.2788,bowl||skillet,combine||stir||stir||combine||cover||refrigerate||heat||heat||cook,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e39,2818,257.0,60,15,6,African Chicken in Spicy Red Sauce,105,Rest Africa,Nigerian,African,AllRecipes,79.161,1629.373,233.1098,42.4335,bowl||dish||dish||pot||pot,combine||measure||store||place||drizzle||season||cover||heat||heat||cook||stir||add||stir||coat||stir||add||boil||cover||heat||simmer||stir||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e3e,2823,486.0,45,10,4,Key Sir Alicha (Ethiopian Beets and Potatoes),55,Rest Africa,Nigerian,African,AllRecipes,16.8656,554.438,2.0817,54.7035,pot||pot||fork,heat||heat||add||cook||stir||add||cook||stir||add||stir||combine||boil||cover||simmer||stirring||add||cook,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e40,2825,25.0,0,10,24,Berbere (Ethiopian Spice),10,Rest Africa,Nigerian,African,AllRecipes,38.0463,195.552,9.6682,7.9259,bowl,mix,1.0,1.0,0.0,0.0,0.0
6405721fa13d0d2d35890e42,2827,470.0,258,25,10,Karanga Soup,283,Rest Africa,Nigerian,African,AllRecipes,273.9031,29652.8747,647.2761,2900.9623,skillet||pot||pot,coat||heat||add||cook||transfer||cover||cook||heat||season,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e46,2831,72.0,105,20,40,Roasted Tikel Gomen,125,Rest Africa,Nigerian,African,AllRecipes,1773.0965,8745.2854,225.7857,128.5724,oven||sheet||bowl||oven,preheat||drizzle||combine||sprinkle||mix||bake||stirring||season,1.0,1.0,0.0,0.0,0.0
6405721fa13d0d2d35890e47,2832,290.0,15,0,8,Eba,15,Rest Africa,Nigerian,African,AllRecipes,0.0,0.0,0.0,0.0,pot,boil||sprinkle||cook||stirring,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e4b,2836,166.0,32,0,4,Tikil Gomen (Ethiopian Cabbage),32,Rest Africa,Nigerian,African,AllRecipes,13.6917,410.688,1.4411,41.1456,pot||pot,heat||heat||add||cook||stir||cook||stir||add||mix||cover||cook||add||dry,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e4c,2837,145.0,0,20,4,Iranian _ Persian Salad Shirazi,20,Middle Eastern,Rest Middle Eastern,Asian,AllRecipes,56.6905,615.2089,13.4766,43.0058,bowl,mix,1.0,1.0,0.0,0.0,0.0
6405721fa13d0d2d35890e4d,2838,785.0,150,15,6,Pomegranate Stew with Chicken (Khoresh Fesenjan),165,Middle Eastern,Rest Middle Eastern,Asian,AllRecipes,175.1043,4413.838,114.6779,365.3721,skillet||skillet||cup,heat||heat||place||cook||stirring||mix||boil||reduce||heat||cover||simmer||stirring||stir||mix||simmer,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890e52,2843,336.0,20,60,30,Nazook (Sweet Persian Pastry),220,Middle Eastern,Rest Middle Eastern,Asian,AllRecipes,55.0694,1545.5275,47.4653,129.8207,cup||bowl||bowl||cup||oven||bowl||sheet||oven,mix||stand||mix||pour||cut||stir||knead||cut||refrigerate||preheat||mix||stir||beat||crumble||cover||roll||cut||push||whisk||brush||bake||cool,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ea4,2925,174.0,15,30,4,Moo Goo Gai Pan II,45,Chinese and Mongolian,Chinese,Asian,AllRecipes,17.8047,316.4998,28.0001,15.4106,skillet,heat||heat||stir||cook||stir||remove||heat||stir||cook||stir||cook||add||boil||dissolve||stir||simmer||stir,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ea7,2928,376.0,47,20,4,Hot and Spicy Sichuan Chicken,67,Chinese and Mongolian,Chinese,Asian,AllRecipes,30.0383,161.5715,6.1197,2.7799,pot||pot||bowl||bowl,boil||add||cook||drain||boil||add||add||cover||cover||cook||drain||skin||chop||transfer||combine||pour||garnish,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ea8,2929,521.0,45,30,8,Hainanese Chicken Rice,75,Chinese and Mongolian,Chinese,Asian,AllRecipes,32.3356,271.6023,10.4517,14.3214,pot||bowl||skillet||cup||skillet||dish||dish||bowl||bowl||bowl,remove||season||boil||add||boil||heat||simmer||remove||remove||dry||cut||strain||wash||heat||heat||cook||stir||add||cook||stir||cook||add||cover||cook||absorbed||stir||transfer||transfer||place||place||mix||pour||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890eaa,2931,175.0,15,15,6,Chicken in Garlic and Black Bean Sauce,50,Chinese and Mongolian,Chinese,Asian,AllRecipes,33.4536,263.358,3.7858,13.9277,bowl||saucepan||bowl||skillet,mix||stir||add||combine||boil||add||cook||drain||combine||heat||heat||add||cook||stir||add||cook||stir||add||stir-fry||stir||cook||cover||simmer||blend||stir||cover||cook||dissolve||stir||cook,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890eac,2933,725.0,45,15,4,Chinese Clay Pot Chicken Rice,60,Chinese and Mongolian,Chinese,Asian,AllRecipes,14.7522,6396.045,573.9108,432.8094,bowl||bowl||skillet||cup||pan||bowl,combine||season||slice||add||mix||cover||pour||remove||cut||slice||set||heat||heat||cook||drizzle||wash||drain||combine||boil||reduce||heat||cover||simmer||add||remove||heat||stir||drizzle||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890eb6,2943,267.0,160,10,4,Pork Ribs and Lotus Root Soup,200,Chinese and Mongolian,Chinese,Asian,AllRecipes,72.318,1717.6063,310.66,11.2371,bowl||pot||pot,place||cover||drain||cut||boil||add||cook||drain||combine||add||boil||cook||boil||reduce||heat||simmer||stir,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890eb9,2946,62.0,10,10,6,Chi Tan T'ang (Egg Drop Soup),20,Chinese and Mongolian,Chinese,Asian,AllRecipes,27.1173,405.076,27.5063,19.2307,saucepan||saucepan,mix||stir||add||boil||simmer||stirring||pour||stirring||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ebb,2948,71.0,5,10,2,Whitney's Egg Flower Soup,15,Chinese and Mongolian,Chinese,Asian,AllRecipes,9.1403,252.055,29.5885,10.3548,saucepan||bowl,boil||stirring||pour||stream||stir||ladle||sprinkle||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ebe,2951,36.0,10,10,4,One-Egg Egg Drop Soup,20,Chinese and Mongolian,Chinese,Asian,AllRecipes,25.7229,456.4055,51.0286,15.3052,bowl||bowl,beat||stir||dissolve||boil||remove||heat||stir||boil||remove||heat||pour||stir||sprinkle||serve,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ec1,2954,561.0,15,10,2,Spicy Tan Tan Soup (Tantanmen  or Dan Dan Noodles),25,Chinese and Mongolian,Chinese,Asian,AllRecipes,68.9575,1358.1285,64.9588,92.8248,skillet||bowl,heat||heat||add||cook||stir||add||cook||stir||mix||add||boil||mix||add||simmer||heat||put||drain||mix,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ec2,2955,356.0,20,10,2,Asian Chicken Noodle Soup,30,Chinese and Mongolian,Chinese,Asian,AllRecipes,108.7826,673.9169,27.5998,13.4174,pot||cup||pot||bowl||saucepan||bowl,boil||stir||cook||foam||boil||drain||boil||cut||stir||boil||cook,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ec4,2957,431.0,20,15,4,Chinese Lion's Head Soup,35,Chinese and Mongolian,Chinese,Asian,AllRecipes,21.4474,2212.168,94.4624,192.4817,bowl||skillet,mix||mix||heat||heat||stirring||wilt||pour||boil||drop||cover||simmer||garnish,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ec7,2960,322.0,23,10,2,Pork and Bamboo Shoot Soup with Cloud Ear,48,Chinese and Mongolian,Chinese,Asian,AllRecipes,33.7493,520.1382,46.8331,22.1043,bowl||pot||bowl||pot,place||cover||drain||cut||boil||add||cook||mix||stir||reduce||heat||simmer||stir||cook||drizzle,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ec8,2961,185.0,20,10,4,Simple Hot and Sour Soup,60,Chinese and Mongolian,Chinese,Asian,AllRecipes,21.4244,544.5729,45.8777,31.487,bowl||pot||bowl||bowl||saucepan||bowl,place||drain||chop||boil||add||cook||remove||boil||add||cook||drain||set||mix||boil||add||boil||add||boil||mix||stir||drizzle||stirring||stir||drizzle,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ed7,2976,319.0,60,15,4,Chinese Fish Congee,90,Chinese and Mongolian,Chinese,Asian,AllRecipes,1.457,137.3238,24.2014,3.4143,pot||bowl||pot,combine||heat||boil||simmer||reduce||heat||simmer||combine||stir||simmer||season,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ee3,2988,188.0,0,0,4,Chinese-Style Broccoli Salad,0,Chinese and Mongolian,Chinese,Asian,AllRecipes,14.187,545.998,2.6048,54.5824,bowl||bowl,separate||peel||boil||add||boil,1.0,1.0,0.0,0.0,0.0
6405721fa13d0d2d35890ee4,2989,107.0,15,20,40,Chinese Green Bean Stir-Fry,35,Chinese and Mongolian,Chinese,Asian,AllRecipes,434.7946,3811.7834,111.8757,231.6352,,heat||heat||stir||cook||stirring||stir||cook||stirring||season||stir,1.0,1.0,0.0,0.0,0.0
6405721fa13d0d2d35890eec,2997,125.0,0,60,8,Chinese Coconut Pudding,60,Chinese and Mongolian,Chinese,Asian,AllRecipes,220.3758,1635.9062,15.4339,85.8933,bowl||bowl,grease||stir||cool||set||fold||spread||refrigerate||set,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890ef1,3002,87.0,5,10,3,Stir-Fried Lettuce with Garlic,15,Chinese and Mongolian,Chinese,Asian,AllRecipes,5.2776,199.848,0.9252,20.49,skillet,heat||heat||add||cook||stir||add||cook||stir||mix||stir,0.0,1.0,0.0,0.0,0.0
6405721fa13d0d2d35890ef6,3007,95.0,5,20,6,Spring Asparagus Salad,25,Chinese and Mongolian,Chinese,Asian,AllRecipes,34.8016,600.4949,18.0735,48.6467,pot||bowl,whisk||drizzle||boil||add||cook||remove||place||drizzle||toss||sprinkle||serve,1.0,1.0,0.0,0.0,0.0
6405721fa13d0d2d35890efe,3015,161.0,25,15,6,Chinese Fried Noodles,40,Chinese and Mongolian,Chinese,Asian,AllRecipes,34.894,622.4005,26.3581,43.3215,skillet||bowl||skillet||dish||skillet||skillet,boil||drain||set||heat||cook||stir||heat||heat||cook||stir||transfer||set||heat||cook||stir||combine||fry||heat||sprinkle||coat||add,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890eff,3016,250.0,55,15,24,Chinese Sticky Rice Cake,200,Chinese and Mongolian,Chinese,Asian,AllRecipes,423.8471,4312.9856,74.4739,268.0741,oven||pan||bowl||pan||oven||pan,preheat||grease||mix||stir||sprinkle||bake||cool||cool,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890f01,3018,151.0,0,5,1,Honey Milk Tea - Hong Kong Style,15,Chinese and Mongolian,Chinese,Asian,AllRecipes,1.108,46.0,0.458,4.768,,steep||cool||combine||pour||mix||melt||add,0.0,0.0,0.0,0.0,0.0
6405721fa13d0d2d35890f02,3019,44.0,30,30,24,Chinese Steamed Buns,240,Chinese and Mongolian,Chinese,Asian,AllRecipes,8.5119,168.005,4.2984,13.762,cup||bowl||board||bowl,mix||mix||knead||stand||punch||spread||sprinkle||knead||divide||place||divide||shape||put||stand||boil||heat||place||transfer||cover||heat,0.0,0.0,0.0,0.0,0.0
